client_id,signup_date,last_activity,tenure_days,plan_tier,effective_fee,discount_pct,sessions_30d,avg_session_min,complaints_90d,payment_failures_180d,auto_pay,contract,region_id,country,device,app_version,marketing_source,annual_income,favorite_color,churned
48784848,2023-11-29,2025-07-02,763,2,19.6,0,7,8.83,0,1,0,monthly,102,NL,android,3.3,organic,29171.0,yellow,0
45470945,2025-03-10,2025-10-23,296,1,13.53,0,10,10.09,0,0,1,monthly,107,PT,ios,5.3,organic,15011.0,black,1
95622771,2025-08-15,2025-07-31,138,3,34.73,0,12,18.73,1,2,1,monthly,105,IT,ios,5.8,organic,27137.0,black,1
42268332,2023-03-14,2025-12-17,1023,1,11.41,0,15,9.64,0,1,0,monthly,107,PT,ios,3.6,partner,47737.0,blue,0
47075900,2023-01-27,2025-07-22,1069,3,32.13,20,16,4.85,0,0,1,monthly,103,NL,android,3.6,ads,10970.0,white,0
77743748,2025-10-26,2025-08-14,66,2,20.88,0,7,15.57,2,0,1,monthly,106,PT,android,5.1,organic,54833.0,yellow,0
41459345,2024-07-23,2025-10-13,526,2,14.65,20,8,10.2,1,0,1,annual,104,DE,android,4.6,partner,-999.0,green,0
62677584,2024-07-08,2025-07-14,541,1,8.61,0,9,14.15,4,1,0,monthly,102,PT,ios,4.6,referral,42007.0,green,1
75874127,2024-05-22,2025-07-29,588,1,8.99,10,8,21.69,1,0,1,monthly,107,FR,ios,4.9,organic,17244.0,red,0
91481239,2024-04-19,2025-09-17,621,2,14.88,20,13,15.68,1,1,0,monthly,107,NL,web,4.2,organic,29913.0,green,0
12804367,2025-01-25,2025-11-17,340,3,33.76,0,6,22.56,1,0,1,annual,101,ES,android,5.6,organic,22676.0,black,0
66273814,2024-09-26,2025-12-26,461,1,9.73,20,10,14.09,1,0,1,monthly,104,ES,ios,4.0,ads,36135.0,white,0
57742428,2023-06-28,2025-05-20,917,2,21.14,5,10,20.54,1,0,1,monthly,107,ES,ios,3.7,ads,16714.0,red,0
62607742,2024-11-17,2025-10-25,409,2,16.37,0,8,10.72,1,2,1,monthly,104,IT,ios,4.8,referral,23313.0,black,0
98552987,2025-01-01,2025-10-20,364,1,8.19,0,9,14.9,0,1,0,monthly,104,FR,web,5.7,ads,60945.0,blue,1
34479271,2023-05-05,2025-07-21,971,2,18.97,0,13,9.65,1,0,0,annual,102,IT,web,3.4,organic,41057.0,red,0
83869268,2024-02-17,2025-10-31,683,1,11.31,0,16,11.11,1,1,1,monthly,103,DE,android,4.4,organic,37317.0,yellow,0
69542425,2025-05-15,2025-10-02,230,2,22.5,0,11,13.4,1,0,1,monthly,104,FR,web,5.0,ads,37091.0,red,1
47448324,2024-11-08,2025-07-14,418,1,15.93,0,6,5.53,1,0,1,annual,105,PT,web,4.4,organic,,blue,0
14004994,2023-05-30,2025-08-11,946,2,18.97,0,8,14.96,0,0,0,monthly,104,FR,android,3.7,organic,30228.0,blue,0
59719346,2023-02-13,2025-07-27,1052,2,19.08,0,8,12.18,0,0,0,monthly,105,DE,ios,3.9,organic,45110.0,white,0
14669880,2024-09-28,2025-12-30,459,2,21.28,0,9,15.66,1,1,1,annual,101,PT,ios,4.1,referral,0.0,red,0
12627943,2024-05-20,2025-09-14,590,2,18.49,0,8,6.12,0,0,0,annual,106,ES,ios,4.5,ads,,blue,0
28891449,2025-11-18,2025-09-08,43,4,53.71,10,7,17.96,0,0,0,monthly,101,FR,web,5.2,organic,27674.0,white,1
28013760,2024-07-25,2025-08-02,524,2,15.26,20,11,24.94,1,0,1,monthly,105,ES,web,4.3,organic,,blue,0
62557495,2025-10-16,2025-11-25,76,3,26.3,10,11,23.67,1,1,1,monthly,106,DE,android,5.7,ads,42351.0,blue,1
67226293,2023-08-23,2025-11-23,861,1,9999.0,0,5,24.67,0,1,0,monthly,106,PT,android,3.0,ads,30117.0,black,1
85921600,2024-05-04,2025-07-02,606,2,19.59,0,11,15.0,0,0,1,monthly,102,ES,android,4.0,ads,29749.0,red,1
42056916,2023-06-02,2025-07-23,943,1,11.51,10,5,11.14,1,1,1,monthly,106,ES,web,3.2,ads,21022.0,red,0
91431300,2024-09-20,2025-06-20,467,2,20.0,0,11,17.68,1,0,0,annual,101,IT,android,4.2,ads,26489.0,green,0
32009114,2023-07-26,2025-10-28,889,3,32.23,0,14,14.07,1,0,1,monthly,101,IT,ios,3.7,organic,3903.0,yellow,0
76471879,2024-06-23,2025-05-06,556,3,34.42,0,9,3.81,0,0,1,annual,106,FR,ios,4.2,ads,27583.0,red,1
24831304,2024-01-12,2025-10-27,719,2,15.39,0,11,19.67,2,1,0,monthly,102,FR,android,4.9,organic,12188.0,red,1
62250552,2023-07-23,2025-07-28,892,3,32.33,0,13,13.84,1,0,1,monthly,104,ES,android,3.9,referral,53625.0,red,1
37140472,2023-04-17,2025-11-23,989,1,11.39,0,13,6.45,1,0,0,annual,107,ES,web,3.7,referral,42271.0,black,0
65348737,2024-07-14,2025-05-25,535,1,8.97,5,8,10.95,2,0,1,annual,102,DE,android,4.4,organic,44782.0,black,0
50812324,2025-11-03,2025-10-13,58,3,37.02,0,8,12.73,2,0,0,annual,106,DE,ios,5.7,organic,13508.0,green,1
19998630,2023-08-06,2025-06-22,878,1,5.66,0,7,13.82,0,0,0,annual,104,PT,android,3.1,referral,-999.0,red,1
63975164,2024-03-19,2025-10-13,652,1,9.46,0,11,14.89,1,1,1,monthly,103,DE,android,4.8,ads,22659.0,black,0
77015500,2023-09-03,2025-06-25,850,4,58.94,0,7,21.96,0,0,0,monthly,104,ES,android,3.3,organic,35875.0,black,1
92015590,2025-06-04,2025-09-13,210,4,58.99,5,12,7.27,6,0,1,monthly,103,ES,android,5.4,organic,29386.0,red,1
67103331,2024-03-30,2025-12-17,641,3,36.47,0,10,13.59,1,0,0,monthly,106,PT,android,4.8,organic,12699.0,black,0
67951013,2025-12-02,2025-11-16,29,2,21.4,0,10,9.23,0,0,1,annual,106,DE,android,5.1,organic,17474.0,white,0
59164822,2023-09-26,2025-07-20,827,3,38.38,0,10,22.04,0,0,0,monthly,103,IT,ios,3.1,partner,41230.0,black,0
93996849,2023-03-30,2025-11-15,1007,1,8.72,5,9,10.88,0,0,0,monthly,105,FR,android,3.6,ads,40785.0,green,0
41121308,2024-09-29,2025-10-26,458,2,18.34,20,8,11.94,1,0,0,monthly,104,ES,android,4.9,ads,12787.0,blue,0
54866579,2024-12-14,2025-08-23,382,2,17.69,0,9,20.55,0,1,0,monthly,106,PT,web,4.9,partner,47914.0,green,1
48791059,2025-12-20,2025-11-01,11,4,57.61,0,16,23.95,1,0,1,monthly,101,FR,ios,5.9,organic,26657.0,green,1
39616759,2025-08-12,2025-12-01,141,4,55.48,10,11,23.59,1,0,0,annual,103,ES,web,5.4,referral,,blue,1
68032991,2025-08-26,2025-08-04,127,3,31.68,0,10,4.64,6,1,1,monthly,103,DE,ios,5.6,referral,24312.0,white,1
15386044,2024-11-25,2025-07-19,401,1,11.25,0,12,17.9,0,0,1,monthly,104,IT,android,4.8,organic,13024.0,red,0
67332134,2024-01-29,2025-07-09,702,2,20.21,0,16,17.62,0,0,0,monthly,102,FR,ios,4.1,partner,21844.0,blue,1
85306220,2024-04-14,2025-05-19,626,1,12.35,0,9,13.94,0,0,1,monthly,104,DE,web,4.8,ads,25304.0,red,1
31547534,2023-05-27,2025-12-02,949,4,59.86,0,9,14.65,0,0,0,monthly,107,FR,android,3.8,organic,39222.0,yellow,0
82892360,2024-04-17,2025-09-20,623,1,10.11,0,6,21.21,4,1,0,monthly,101,PT,android,4.0,organic,43378.0,red,1
36632142,2024-02-04,2025-11-05,696,1,11.11,0,7,19.98,1,2,0,monthly,104,PT,android,4.4,organic,46883.0,black,1
84677064,2023-02-09,2025-05-29,1056,3,33.53,0,11,20.13,0,0,0,monthly,101,IT,web,3.4,referral,43007.0,yellow,1
66518229,2023-08-12,2025-08-24,872,2,18.44,0,8,15.24,3,0,0,monthly,104,ES,android,3.7,organic,5354.0,yellow,1
98344712,2024-08-08,2025-12-08,510,3,36.03,0,7,27.37,1,1,1,annual,102,DE,web,4.4,organic,11771.0,black,0
52938573,2024-02-09,2025-07-18,691,1,8.93,10,8,11.6,1,1,0,monthly,107,PT,ios,4.9,ads,47370.0,white,1
60276118,2025-12-23,2025-12-21,10,3,34.09,0,15,6.05,0,1,1,monthly,103,ES,ios,5.4,ads,25474.0,red,0
92999480,2024-06-07,2025-10-27,572,1,9.81,0,4,11.41,0,0,1,monthly,107,ES,android,4.4,organic,30060.0,black,0
19136689,2025-11-15,2025-07-11,46,1,13.5,0,5,13.6,2,0,1,annual,101,NL,android,5.2,organic,40856.0,red,1
29470659,2024-12-24,2025-09-01,372,2,19.02,0,11,22.57,1,0,0,monthly,106,PT,android,4.8,ads,,red,0
49147032,2023-02-14,2025-07-02,1051,1,8.95,0,5,10.18,1,0,1,annual,102,NL,ios,3.4,organic,38581.0,red,0
34507663,2023-08-11,2025-08-16,873,2,16.23,0,10,17.45,2,0,0,annual,102,DE,ios,3.4,ads,19962.0,blue,0
15171598,2025-02-11,2025-06-12,323,1,9.9,0,7,4.89,4,0,0,annual,107,ES,ios,5.7,organic,14915.0,green,1
97454211,2024-08-19,2025-08-18,499,1,10.86,5,8,20.49,2,1,1,monthly,102,ES,android,4.7,organic,17014.0,blue,0
79192548,2023-11-27,2025-12-18,765,3,34.99,5,11,15.16,2,2,1,monthly,104,IT,ios,3.6,referral,49144.0,blue,0
41519849,2024-07-25,2025-12-14,524,1,9.72,5,9,12.57,0,1,0,monthly,106,PT,ios,4.1,organic,44047.0,white,0
88528327,2025-09-15,2025-06-28,107,3,37.09,0,15,28.54,1,0,0,annual,103,FR,web,5.9,organic,,red,1
93927138,2024-03-01,2025-12-22,670,3,36.6,0,9,20.67,1,0,1,annual,101,FR,android,4.8,organic,12047.0,red,0
54050964,2023-02-19,2025-10-02,1046,1,12.44,0,9,8.01,1,0,1,monthly,107,PT,web,3.7,organic,44487.0,green,0
22031023,2023-12-07,2025-12-28,755,3,33.44,10,14,14.84,3,0,0,monthly,105,ES,ios,3.5,organic,34650.0,black,0
26735839,2025-10-21,2025-10-20,71,2,23.44,0,11,31.17,1,0,1,monthly,107,ES,ios,5.7,partner,21267.0,yellow,0
84359792,2025-04-14,2025-08-11,261,2,19.62,0,7,25.62,1,1,1,annual,106,NL,android,5.7,organic,31241.0,yellow,1
51344807,2025-07-06,2025-11-20,178,1,6.72,5,11,20.29,1,1,0,monthly,106,DE,ios,5.2,ads,39098.0,blue,0
55774006,2025-09-25,2025-09-11,97,3,36.45,0,11,3.67,0,1,1,monthly,104,IT,android,5.4,organic,25762.0,green,0
21796717,2023-05-09,2025-05-06,967,2,21.71,0,9,22.24,0,1,0,monthly,101,NL,ios,3.0,organic,17493.0,black,1
13009589,2023-11-06,2025-12-15,786,2,23.44,0,6,9.69,0,0,1,monthly,107,PT,android,3.0,ads,34644.0,green,0
18134458,2023-03-07,2025-12-16,1030,4,62.81,0,7,21.69,3,0,1,annual,106,FR,android,3.5,ads,35528.0,yellow,0
73232491,2023-01-06,2025-10-27,1090,2,24.27,0,10,10.16,0,0,0,monthly,106,IT,android,3.7,organic,5489.0,red,0
21013821,2025-07-03,2025-06-16,181,4,61.35,0,15,18.68,0,0,1,monthly,106,IT,web,5.7,organic,30992.0,black,1
85608638,2025-10-22,2025-09-25,70,3,35.49,0,15,11.91,0,0,1,monthly,102,NL,web,5.8,organic,,white,0
19140170,2023-06-20,2025-07-31,925,4,56.94,0,12,12.82,0,1,1,monthly,102,ES,ios,3.3,referral,38673.0,blue,0
26382335,2025-03-01,2025-12-23,305,4,48.53,20,12,18.73,0,1,0,monthly,102,IT,android,5.5,ads,8151.0,red,0
90351892,2024-08-08,2025-07-08,510,4,58.77,0,16,8.09,6,0,1,monthly,105,PT,android,4.8,referral,14167.0,green,1
57877957,2023-03-17,2025-12-15,1020,1,10.46,0,11,28.98,0,0,1,monthly,104,FR,web,3.0,organic,0.0,white,0
12763601,2025-09-29,2025-07-14,93,3,35.11,0,8,7.84,1,1,1,monthly,101,IT,ios,5.6,ads,37809.0,white,1
27373362,2025-08-12,2025-11-26,141,3,36.03,0,10,8.0,4,0,1,annual,104,ES,web,5.3,ads,11016.0,yellow,0
35425118,2024-09-13,2025-06-08,474,3,34.78,0,14,19.25,0,1,1,monthly,103,ES,ios,4.3,referral,13433.0,yellow,0
34195066,2025-02-14,2025-10-21,320,2,22.05,0,10,22.25,4,1,1,monthly,104,ES,ios,5.5,ads,30724.0,yellow,0
28518100,2024-03-10,2025-11-17,661,4,54.0,0,9,12.31,2,0,1,annual,102,DE,android,4.3,organic,29769.0,red,0
41197795,2025-05-18,2025-10-12,227,1,10.41,0,13,8.82,0,0,0,annual,102,ES,android,5.5,organic,40917.0,blue,0
50062931,2024-05-02,2025-12-31,608,2,22.64,0,13,9.72,1,0,1,monthly,104,DE,web,4.6,referral,42327.0,black,0
32952307,2025-12-19,2025-11-22,12,2,24.1,0,8,7.82,0,1,1,monthly,102,FR,android,5.5,referral,47823.0,green,0
98481864,2023-03-11,2025-08-10,1026,1,10.44,10,9,16.1,1,0,0,monthly,103,ES,android,3.5,partner,54605.0,black,0
32506151,2023-07-08,2025-10-20,907,3,34.83,10,10,14.08,0,0,0,monthly,103,ES,web,3.3,ads,46597.0,green,0
24458553,2025-11-26,2025-10-08,35,1,10.36,0,9,16.8,3,0,0,monthly,107,IT,ios,5.0,organic,36656.0,white,1
90329866,2023-11-13,2025-06-21,779,3,35.0,0,10,16.69,1,0,0,monthly,102,FR,android,3.3,organic,35043.0,black,0
17337724,2023-12-07,2025-12-02,755,3,34.35,5,19,21.7,2,0,1,annual,102,IT,ios,3.5,organic,40633.0,yellow,0
69506079,2025-05-16,2025-09-27,229,2,17.98,10,17,13.79,0,0,0,monthly,106,PT,android,5.3,organic,3708.0,black,1
36656220,2023-07-27,2025-11-17,888,3,33.27,0,10,10.07,0,0,0,annual,102,PT,android,3.0,ads,29835.0,yellow,0
71160438,2024-07-16,2025-09-07,533,1,8.86,0,10,15.44,0,0,1,annual,104,IT,android,4.5,organic,6417.0,blue,0
38925070,2023-11-10,2025-10-13,782,3,32.54,0,6,13.17,0,0,1,annual,106,IT,ios,3.5,organic,21711.0,blue,0
65800660,2023-08-05,2025-12-20,879,4,61.15,0,19,18.27,0,1,1,monthly,101,DE,android,3.8,organic,11338.0,blue,0
43234313,2025-11-21,2025-12-15,40,1,10.02,0,11,10.48,1,1,0,monthly,107,FR,web,5.9,partner,37444.0,yellow,1
40887168,2023-08-07,2025-06-10,877,3,34.2,0,14,19.35,2,0,1,annual,104,ES,android,3.5,referral,40416.0,yellow,0
45637083,2023-04-14,2025-12-18,992,2,18.74,0,16,8.93,2,1,1,monthly,106,NL,android,3.0,organic,49025.0,red,0
14472898,2025-01-07,2025-06-27,358,2,20.05,5,13,12.61,1,0,1,monthly,107,PT,android,5.7,referral,18457.0,green,1
26905960,2025-08-07,2025-05-26,146,3,36.71,0,11,21.52,0,1,1,monthly,106,IT,ios,5.4,referral,22791.0,black,1
64003267,2023-05-20,2025-09-11,956,2,14.0,20,10,7.71,1,0,1,monthly,102,IT,web,3.5,referral,47159.0,black,0
41496977,2025-02-14,2025-10-18,320,3,30.55,5,14,21.8,2,1,1,monthly,104,DE,android,5.7,organic,24832.0,black,0
97180346,2024-08-15,2025-06-28,503,1,10.88,10,15,7.3,2,0,1,annual,103,ES,ios,4.6,organic,21939.0,blue,0
88669452,2025-06-27,2025-05-10,187,2,16.12,5,9,4.74,0,1,1,monthly,104,ES,android,5.4,referral,41976.0,black,1
76450927,2023-05-20,2025-12-03,956,4,61.19,0,10,5.54,0,1,1,monthly,106,FR,android,3.8,organic,39261.0,blue,0
74754539,2025-12-04,2025-05-14,27,1,13.55,0,6,14.2,1,0,0,monthly,103,PT,android,5.3,organic,45400.0,black,1
81909175,2024-11-08,2025-05-19,418,2,21.2,10,4,17.38,0,1,0,annual,104,DE,android,4.6,organic,38753.0,black,0
28486389,2025-07-11,2025-11-27,173,1,11.61,0,8,21.76,1,1,0,monthly,104,FR,web,5.5,organic,26482.0,blue,1
82875115,2024-02-01,2025-12-18,699,3,36.55,0,10,21.78,0,0,1,monthly,102,FR,ios,4.8,organic,51240.0,black,0
92810608,2025-10-30,2025-07-13,62,2,24.94,0,9,19.43,5,1,1,annual,104,PT,web,5.8,organic,44365.0,red,0
46574205,2024-11-16,2025-12-13,410,2,14.85,0,14,10.51,1,0,1,monthly,102,PT,web,4.2,organic,31760.0,yellow,0
58133920,2023-05-19,2025-08-09,957,1,8.97,0,9,9.21,0,0,1,monthly,105,PT,ios,3.8,ads,44407.0,yellow,0
75205258,2025-10-07,2025-12-16,85,2,21.86,0,16,20.73,0,0,0,annual,102,FR,android,5.5,partner,31813.0,white,0
49972172,2025-05-21,2025-07-19,224,4,59.25,0,12,23.53,0,0,1,annual,106,FR,android,5.2,organic,19017.0,yellow,0
99375233,2023-11-25,2025-11-06,767,2,22.72,0,12,8.81,1,0,1,monthly,102,DE,android,3.6,ads,33550.0,red,0
79804124,2024-08-20,2025-12-08,498,2,19.9,0,8,21.76,0,0,1,annual,105,ES,android,4.9,organic,58968.0,white,0
93906626,2024-02-29,2025-12-16,671,3,35.28,0,13,3.73,1,1,1,annual,104,FR,android,4.6,ads,46580.0,blue,0
69745238,2024-08-18,2025-11-16,500,2,19.39,0,6,15.84,0,1,0,annual,103,DE,android,4.1,organic,37823.0,black,0
17715517,2025-11-23,2025-08-24,38,2,18.84,0,12,14.38,0,1,0,monthly,105,IT,ios,5.4,referral,19447.0,black,1
70507503,2025-09-11,2025-12-13,111,2,18.79,0,10,13.27,1,0,0,monthly,106,FR,android,5.2,organic,15441.0,blue,0
43801110,2023-08-25,2025-06-22,859,1,10.59,0,7,13.94,0,0,1,monthly,101,ES,ios,3.2,organic,28578.0,red,0
89350884,2025-11-30,2025-08-09,31,3,31.62,5,12,9.88,1,2,1,monthly,105,FR,ios,5.7,ads,23495.0,yellow,1
92656877,2024-04-24,2025-10-21,616,4,62.09,0,16,18.68,1,1,0,monthly,103,DE,android,4.1,ads,32248.0,green,0
84299264,2025-02-10,2025-05-09,324,4,61.43,0,15,16.11,1,0,1,monthly,105,IT,android,5.8,ads,34112.0,yellow,1
58732792,2025-04-16,2025-07-26,259,4,62.41,0,12,20.61,1,0,1,monthly,106,PT,ios,5.9,organic,12084.0,white,0
54313348,2024-06-12,2025-07-23,567,2,17.51,0,9,23.79,0,0,0,monthly,105,ES,web,4.1,ads,20269.0,black,1
37644826,2024-05-15,2025-11-20,595,2,16.25,0,7,14.51,1,0,1,monthly,102,DE,ios,4.3,partner,27036.0,blue,0
69548400,2024-05-14,2025-07-14,596,3,31.48,10,10,9.59,0,1,1,annual,103,FR,web,4.3,ads,38108.0,black,0
65665149,2025-08-02,2025-08-19,151,4,66.37,0,18,9.67,1,0,0,annual,104,IT,android,5.0,organic,38631.0,blue,1
44094756,2024-02-28,2025-05-09,672,3,37.78,0,9,24.44,0,0,0,monthly,101,PT,web,4.0,referral,17532.0,yellow,1
96282995,2023-11-03,2025-09-08,789,2,18.77,0,10,23.92,0,0,1,monthly,105,FR,ios,3.7,ads,-999.0,blue,0
69395504,2024-01-31,2025-07-22,700,3,35.92,0,15,21.07,0,0,0,annual,105,PT,web,4.4,ads,18748.0,white,1
34945155,2023-08-02,2025-10-11,882,3,34.76,5,13,15.61,5,0,1,monthly,106,ES,android,3.2,organic,43151.0,green,0
33993028,2024-03-04,2025-12-22,667,4,45.58,20,15,20.64,0,0,0,monthly,101,NL,web,4.5,organic,25367.0,blue,0
22971084,2023-05-05,2025-12-01,971,3,38.0,0,7,21.58,0,0,1,monthly,105,PT,ios,3.2,ads,33490.0,white,0
61516111,2023-04-09,2025-06-06,997,2,19.62,0,8,10.29,0,1,0,annual,103,ES,android,3.5,ads,37839.0,black,0
48407490,2025-03-03,2025-07-07,303,2,19.79,0,12,15.18,4,0,0,monthly,102,IT,ios,5.1,organic,49186.0,blue,1
83290361,2023-03-26,2025-10-05,1011,2,16.03,20,9,7.61,0,0,1,annual,104,DE,android,3.1,ads,14913.0,red,1
18516689,2024-09-14,2025-07-17,473,2,22.51,0,6,12.73,1,0,1,monthly,104,NL,web,4.8,organic,48980.0,white,1
55448902,2025-05-03,2025-12-30,242,4,58.33,0,19,26.02,1,0,1,monthly,104,ES,web,5.2,referral,40091.0,white,0
18857095,2025-03-04,2025-12-23,302,2,12.99,20,14,21.97,2,0,1,monthly,106,DE,ios,5.2,organic,55347.0,blue,0
71416217,2024-05-03,2025-09-01,607,2,16.56,20,7,14.56,0,0,1,monthly,102,DE,android,4.7,partner,51673.0,blue,0
60923065,2023-08-01,2025-08-04,883,2,15.49,0,13,1.0,0,0,1,annual,103,ES,android,3.4,ads,33535.0,black,0
35885801,2025-10-16,2025-05-21,76,3,34.33,0,11,10.82,1,0,0,monthly,102,PT,android,5.1,referral,,black,1
99240257,2025-07-03,2025-07-02,181,2,22.6,0,16,16.61,1,0,0,monthly,101,IT,ios,5.7,organic,41253.0,green,1
83758006,2024-11-01,2025-10-31,425,1,10.7,5,12,13.7,0,1,1,annual,103,DE,android,4.0,organic,,black,0
27579001,2023-04-06,2025-06-19,1000,4,62.28,0,17,16.45,2,0,1,monthly,105,NL,ios,3.4,referral,35027.0,blue,0
52525080,2023-02-08,2025-09-05,1057,2,21.35,0,6,14.96,0,1,1,monthly,104,NL,ios,3.3,referral,21587.0,green,0
71935137,2023-12-12,2025-06-16,750,2,25.29,0,12,11.8,0,0,1,monthly,103,PT,android,3.6,ads,,green,1
51972486,2023-06-22,2025-11-20,923,1,8.7,0,7,13.7,0,0,1,monthly,104,ES,android,3.5,organic,1456.0,blue,0
12722564,2025-07-31,2025-12-25,153,2,20.87,0,13,14.35,1,1,1,annual,103,PT,android,5.5,ads,30823.0,black,0
53595847,2023-08-14,2025-12-18,870,3,32.32,5,12,10.78,1,0,1,monthly,101,ES,web,3.8,ads,33681.0,black,0
18953261,2023-11-06,2025-05-08,786,4,62.09,0,16,27.08,1,0,1,monthly,104,DE,ios,3.5,referral,24543.0,yellow,0
85650970,2025-12-04,2025-12-12,27,1,9.85,0,12,12.14,1,0,1,monthly,106,NL,ios,5.0,ads,,blue,0
21192203,2025-06-14,2025-05-20,200,4,60.58,5,15,2.22,0,0,0,monthly,106,ES,android,5.0,referral,16825.0,yellow,0
15680872,2023-08-28,2025-07-10,856,3,33.82,0,14,26.2,0,0,0,annual,102,ES,ios,3.3,ads,42914.0,blue,0
53710497,2024-02-24,2025-11-26,676,2,23.09,0,7,8.67,0,1,1,monthly,104,PT,android,4.0,referral,32349.0,blue,0
16952830,2024-07-18,2025-06-07,531,1,10.17,10,14,20.9,0,0,1,monthly,104,ES,android,4.8,referral,63339.0,yellow,1
62255972,2024-12-28,2025-11-27,368,2,19.92,0,10,10.41,2,0,1,annual,106,ES,ios,4.7,organic,36092.0,blue,1
65836323,2025-10-22,2025-11-27,70,4,55.07,10,12,18.42,0,0,1,monthly,102,FR,android,5.7,referral,37354.0,black,1
63773620,2025-08-11,2025-08-15,142,2,20.56,0,11,14.46,1,0,0,annual,101,IT,ios,5.6,ads,-999.0,black,1
24080678,2025-12-06,2025-10-23,25,2,20.77,0,15,21.75,0,0,1,monthly,107,DE,web,5.6,ads,48690.0,red,0
66032090,2023-02-14,2025-10-23,1051,3,34.53,0,11,13.47,1,0,1,monthly,102,FR,ios,3.3,organic,26003.0,blue,0
96735817,2023-09-16,2025-11-15,837,4,58.45,0,20,13.07,0,0,0,monthly,107,NL,android,3.0,referral,56202.0,yellow,0
56147789,2024-09-08,2025-08-08,479,3,34.25,0,9,15.79,1,1,1,annual,104,IT,android,4.1,organic,55797.0,red,0
77004598,2023-02-23,2025-12-25,1042,3,31.29,0,16,13.71,0,0,1,monthly,104,IT,ios,3.4,organic,24828.0,black,0
35592320,2024-01-25,2025-11-03,706,1,11.84,0,6,1.92,0,0,0,annual,102,FR,android,4.2,organic,28123.0,yellow,0
17224324,2023-06-18,2025-08-21,927,4,57.27,0,14,11.89,1,0,1,annual,106,PT,web,3.9,referral,21842.0,green,0
51781489,2025-10-18,2025-09-06,74,2,18.54,5,10,31.71,0,0,0,monthly,102,ES,ios,5.8,organic,13285.0,green,0
15777614,2023-03-11,2025-07-17,1026,1,11.42,0,6,2.57,0,0,1,monthly,103,NL,android,3.6,ads,36112.0,green,1
51466774,2023-06-12,2025-11-10,933,4,61.84,0,15,17.2,0,0,0,annual,101,ES,android,3.4,referral,32063.0,yellow,0
39550258,2023-08-02,2025-07-29,882,1,6.09,0,5,11.79,0,2,1,monthly,101,PT,android,3.8,ads,41258.0,yellow,1
21890792,2023-06-12,2025-07-02,933,1,9.79,0,9,25.27,3,0,1,annual,106,NL,android,3.4,referral,31298.0,red,1
93258166,2024-09-14,2025-09-29,473,3,36.0,0,11,8.08,0,0,1,monthly,102,ES,web,4.5,organic,44212.0,blue,1
51700220,2024-02-03,2025-10-31,697,2,20.1,0,10,15.11,0,0,0,monthly,104,ES,ios,4.7,organic,31330.0,black,0
67878585,2025-09-26,2025-08-20,96,1,12.95,0,9,18.37,3,1,1,monthly,106,ES,ios,5.3,organic,29270.0,white,1
67708240,2023-10-13,2025-08-15,810,3,33.18,0,14,14.42,2,1,1,monthly,104,FR,android,3.5,referral,,white,0
89519260,2024-08-11,2025-12-09,507,3,30.48,0,8,9.39,1,0,0,annual,105,DE,android,4.3,ads,42638.0,blue,0
72453696,2024-12-23,2025-08-18,373,3,36.77,0,11,14.62,1,0,0,monthly,102,ES,ios,4.1,organic,26825.0,white,0
35113283,2024-11-16,2025-11-24,410,1,8.81,0,10,12.64,0,0,0,annual,106,ES,web,4.7,referral,,black,0
90338512,2025-05-22,2025-08-17,223,2,16.12,0,12,13.13,1,0,0,monthly,102,FR,ios,5.9,ads,21680.0,blue,1
84684241,2023-08-10,2025-05-22,874,3,34.64,0,18,22.08,5,1,1,annual,104,ES,android,3.4,referral,27602.0,black,1
75048212,2024-07-09,2025-08-25,540,1,12.7,0,6,15.92,0,0,1,monthly,106,IT,web,4.0,organic,5886.0,black,0
23947422,2025-05-26,2025-07-02,219,1,7.21,0,6,16.81,2,0,1,monthly,106,FR,android,5.3,referral,27222.0,black,1
58051320,2025-08-03,2025-10-18,150,1,15.13,0,5,15.23,0,2,1,monthly,101,ES,ios,5.8,ads,16294.0,white,0
36922180,2024-11-07,2025-05-24,419,2,18.15,0,6,19.26,3,0,1,monthly,103,ES,web,4.6,organic,,white,1
90801964,2024-12-14,2025-06-19,382,1,10.18,0,6,21.33,0,1,1,annual,106,ES,ios,4.2,organic,39126.0,black,0
51995352,2025-08-04,2025-05-25,149,3,32.31,0,13,13.53,1,0,1,monthly,106,ES,web,5.9,ads,,yellow,0
57059597,2024-11-15,2025-07-07,411,4,60.08,0,7,18.67,0,2,1,monthly,105,ES,web,4.1,ads,55262.0,yellow,0
97787132,2025-11-04,2025-07-29,57,1,9.21,5,6,5.72,1,0,1,annual,101,ES,android,5.4,organic,29720.0,white,1
35988210,2023-05-20,2025-08-27,956,3,28.54,10,14,1.98,0,0,0,monthly,103,FR,ios,3.4,organic,21670.0,green,0
95034634,2024-01-16,2025-05-23,715,1,16.21,0,5,24.21,1,0,1,monthly,107,DE,ios,4.1,organic,38568.0,yellow,0
82986785,2023-05-03,2025-06-11,973,1,8.9,0,5,11.25,0,1,1,monthly,101,IT,android,3.1,organic,,green,0
76373805,2023-04-10,2025-09-22,996,3,33.9,0,5,14.76,0,1,0,monthly,106,NL,web,3.6,partner,23533.0,white,0
14320042,2024-05-31,2025-12-11,579,2,22.12,0,9,6.9,1,2,1,monthly,103,IT,web,4.0,referral,31760.0,white,0
